x_value,total_1,total_2 
10924,11905,6857
10925,11904,6861
10926,11903,6865
10927,11901,6864
10928,11907,6869
10929,11907,6865
10930,11907,6864
10931,11907,6867
10932,11910,6867
10933,11909,6872
10934,11917,6875
10935,11919,6876
10936,11924,6875
10937,11931,6871
10938,11925,6870
10939,11924,6868
10940,11923,6867
10941,11928,6872
10942,11924,6869
10943,11925,6873
10944,11924,6872
10945,11925,6876
10946,11929,6871
10947,11937,6873
10948,11941,6873
10949,11949,6871
10950,11951,6876
10951,11949,6881
10952,11944,6876
10953,11939,6882
10954,11934,6887
10955,11935,6888
10956,11940,6888
10957,11944,6894
10958,11942,6898
10959,11946,6903
10960,11940,6906
10961,11942,6910
10962,11942,6912
10963,11939,6912
10964,11935,6916
10965,11931,6914
10966,11938,6920
10967,11935,6920
10968,11942,6926
10969,11944,6922
10970,11941,6925
10971,11947,6928
10972,11947,6934
10973,11943,6930
10974,11950,6932
10975,11955,6928
10976,11961,6930
10977,11957,6934
10978,11958,6933
10979,11960,6931
10980,11965,6936
10981,11967,6937
10982,11968,6937
10983,11968,6934
10984,11963,6935
10985,11962,6938
10986,11969,6933
10987,11967,6939
10988,11969,6941
10989,11963,6946
10990,11971,6951
10991,11965,6949
10992,11965,6955
10993,11961,6957
10994,11955,6959
10995,11953,6955
10996,11956,6954
10997,11960,6953
10998,11955,6956
10999,11961,6957
11000,11964,6959
11001,11958,6955
11002,11956,6950
11003,11958,6955
11004,11957,6957
11005,11965,6963
11006,11963,6959
11007,11970,6957
11008,11971,6957
11009,11979,6952
11010,11977,6948
11011,11972,6947
11012,11975,6944
11013,11970,6941
11014,11975,6936
11015,11983,6937
11016,11989,6935
11017,11996,6935
11018,11992,6938
11019,11994,6940
11020,11991,6938
11021,11997,6940
11022,11995,6940
11023,11992,6944
11024,11988,6950
11025,11991,6946
11026,11998,6944
11027,12002,6944
11028,12008,6944
11029,12016,6939
11030,12012,6937
11031,12019,6936
11032,12016,6934
11033,12015,6933
11034,12012,6939
11035,12020,6939
11036,12019,6935
11037,12017,6941
11038,12019,6937
11039,12018,6941
11040,12016,6938
11041,12020,6933
11042,12028,6928
11043,12029,6933
11044,12025,6937
11045,12021,6932
11046,12017,6929
11047,12020,6930
11048,12021,6932
11049,12028,6934
11050,12031,6932
11051,12025,6936
11052,12022,6937
11053,12017,6933
11054,12023,6937
11055,12028,6939
11056,12031,6939
11057,12026,6936
11058,12021,6940
11059,12028,6940
11060,12026,6945
11061,12021,6949
11062,12017,6947
11063,12018,6946
11064,12021,6949
11065,12016,6946
11066,12020,6947
11067,12027,6953
11068,12031,6950
11069,12035,6949
11070,12032,6945
11071,12028,6942
11072,12035,6945
11073,12031,6942
11074,12036,6948
11075,12032,6946
11076,12038,6947
11077,12033,6951
11078,12041,6952
11079,12043,6954
11080,12048,6958
11081,12046,6956
11082,12049,6958
11083,12055,6954
11084,12056,6956
11085,12051,6953
11086,12053,6956
11087,12050,6957
11088,12054,6959
11089,12051,6960
11090,12056,6957
11091,12053,6953
11092,12058,6959
11093,12053,6965
11094,12050,6964
11095,12055,6968
11096,12063,6965
11097,12061,6962
11098,12059,6967
11099,12065,6970
11100,12061,6976
11101,12063,6980
11102,12071,6986
11103,12076,6982
11104,12080,6985
11105,12079,6981
11106,12076,6984
11107,12074,6990
11108,12076,6994
11109,12080,6997
11110,12087,6996
11111,12095,6991
11112,12089,6991
11113,12095,6997
11114,12091,6996
11115,12092,6996
11116,12089,7001
11117,12086,7001
11118,12082,6999
11119,12083,6994
11120,12089,7000
11121,12088,7003
11122,12092,7000
11123,12095,6999
11124,12100,7005
11125,12096,7011
11126,12099,7008
11127,12102,7012
11128,12100,7015
11129,12108,7014
11130,12111,7014
11131,12118,7009
11132,12113,7004
11133,12114,7003
11134,12114,7008
11135,12115,7009
11136,12120,7008
11137,12116,7009
11138,12121,7014
11139,12129,7011
11140,12127,7006
11141,12123,7010
11142,12124,7006
11143,12122,7004
11144,12116,7003
11145,12118,7008
11146,12114,7007
11147,12115,7005
11148,12111,7007
11149,12112,7006
11150,12111,7003
11151,12115,7002
11152,12115,7003
11153,12120,7008
11154,12119,7003
11155,12116,7005
11156,12116,7008
11157,12120,7012
11158,12116,7010
11159,12119,7014
11160,12118,7016
11161,12115,7018
11162,12117,7022
11163,12116,7019
11164,12118,7023
11165,12125,7023
11166,12132,7029
11167,12133,7025
11168,12139,7025
11169,12134,7031
11170,12136,7030
11171,12141,7036
11172,12141,7034
11173,12144,7033
11174,12150,7033
11175,12153,7039
11176,12149,7039
11177,12152,7045
11178,12154,7046
11179,12156,7050
11180,12156,7055
11181,12162,7054
11182,12160,7058
11183,12158,7060
11184,12154,7065
11185,12158,7063
11186,12166,7060
11187,12160,7061
11188,12157,7065
11189,12165,7063
11190,12167,7058
11191,12175,7061
11192,12179,7058
11193,12186,7057
11194,12185,7052
11195,12180,7054
11196,12186,7050
11197,12192,7051
11198,12197,7048
11199,12202,7045
11200,12200,7051
11201,12202,7053
11202,12200,7048
11203,12201,7052
11204,12195,7053
11205,12199,7051
11206,12206,7056
11207,12213,7057
11208,12221,7063
11209,12220,7063
11210,12217,7069
11211,12225,7075
11212,12220,7070
11213,12221,7073
11214,12228,7071
11215,12230,7075
11216,12236,7070
11217,12242,7072
11218,12243,7070
11219,12246,7067
11220,12248,7068
11221,12254,7072
11222,12255,7071
11223,12262,7070
11224,12258,7067
11225,12254,7072
11226,12250,7077
11227,12246,7079
11228,12252,7079
11229,12246,7077
11230,12244,7081
11231,12240,7087
11232,12243,7086
11233,12238,7082
11234,12233,7084
11235,12236,7086
11236,12244,7089
11237,12240,7084
11238,12246,7080
11239,12245,7078
11240,12246,7076
11241,12245,7078
11242,12253,7084
11243,12257,7084
11244,12264,7088
11245,12271,7086
11246,12268,7087
11247,12270,7090
11248,12268,7092
11249,12272,7095
11250,12267,7101
11251,12275,7096
11252,12274,7091
11253,12269,7094
11254,12266,7094
11255,12263,7098
11256,12260,7102
11257,12266,7099
11258,12264,7105
11259,12259,7103
11260,12255,7102
11261,12250,7107
11262,12257,7108
11263,12264,7109
11264,12267,7115
11265,12267,7116
11266,12275,7117
11267,12274,7117
11268,12274,7115
11269,12279,7115
11270,12286,7120
11271,12280,7115
11272,12287,7115
11273,12285,7111
11274,12291,7108
11275,12297,7110
11276,12292,7105
11277,12289,7109
11278,12288,7113
11279,12295,7109
11280,12300,7115
11281,12305,7113
11282,12306,7110
11283,12308,7110
11284,12302,7108
11285,12309,7107
11286,12313,7112
11287,12318,7115
11288,12322,7117
11289,12328,7122
11290,12327,7126
11291,12328,7129
11292,12334,7125
11293,12332,7120
11294,12333,7115
11295,12334,7121
11296,12341,7117
11297,12348,7118
11298,12354,7118
11299,12358,7114
11300,12357,7118
11301,12365,7114
11302,12364,7117
11303,12364,7123
11304,12362,7123
11305,12360,7125
11306,12359,7131
11307,12360,7126
11308,12358,7125
11309,12356,7131
11310,12353,7128
11311,12347,7125
11312,12348,7123
11313,12343,7122
11314,12351,7127
11315,12348,7133
11316,12349,7134
11317,12356,7134
11318,12356,7137
11319,12362,7137
11320,12359,7136
11321,12361,7133
11322,12366,7132
11323,12368,7138
11324,12362,7134
11325,12359,7132
11326,12366,7128
11327,12368,7127
11328,12375,7131
11329,12374,7131
11330,12371,7131
11331,12367,7132
11332,12370,7129
11333,12366,7125
11334,12362,7125
11335,12363,7122
11336,12368,7119
11337,12364,7114
11338,12368,7118
11339,12372,7116
11340,12379,7119
11341,12387,7114
11342,12390,7120
11343,12395,7118
11344,12403,7118
11345,12400,7122
11346,12405,7127
11347,12410,7129
11348,12412,7128
11349,12411,7134
11350,12406,7138
11351,12400,7144
11352,12398,7150
11353,12404,7152
11354,12401,7150
11355,12403,7146
11356,12411,7141
11357,12412,7147
11358,12408,7148
11359,12410,7147
11360,12406,7149
11361,12412,7152
11362,12414,7158
11363,12414,7157
11364,12408,7153
11365,12410,7148
11366,12410,7153
11367,12405,7154
11368,12413,7149
11369,12408,7150
11370,12409,7152
11371,12413,7154
11372,12413,7160
11373,12420,7158
11374,12417,7160
11375,12416,7160
11376,12415,7157
11377,12419,7163
11378,12425,7163
11379,12422,7158
11380,12430,7159
11381,12432,7161
11382,12431,7159
11383,12435,7157
11384,12439,7163
11385,12436,7160
11386,12435,7158
11387,12442,7153
11388,12439,7148
11389,12442,7144
11390,12441,7143
11391,12447,7138
11392,12449,7139
11393,12448,7138
11394,12444,7137
11395,12451,7136
11396,12456,7137
11397,12456,7134
11398,12460,7136
11399,12462,7137
11400,12460,7138
11401,12461,7138
11402,12462,7133
11403,12465,7128
11404,12473,7134
11405,12473,7133
11406,12475,7137
11407,12478,7138
11408,12483,7137
11409,12488,7140
11410,12482,7137
11411,12476,7135
11412,12484,7139
11413,12488,7135
11414,12495,7140
11415,12503,7138
11416,12499,7137
11417,12506,7139
11418,12501,7135
11419,12502,7134
11420,12497,7135
11421,12495,7141
11422,12503,7136
11423,12509,7139
11424,12517,7136
11425,12519,7133
11426,12518,7131
11427,12515,7128
11428,12521,7130
11429,12526,7128
11430,12520,7133
11431,12517,7128
11432,12512,7126
11433,12510,7127
11434,12506,7130
11435,12513,7131
11436,12518,7127
11437,12513,7124
11438,12515,7119
11439,12518,7119
11440,12524,7121
11441,12527,7118
11442,12530,7118
11443,12532,7119
11444,12529,7120
11445,12529,7124
11446,12528,7124
11447,12533,7124
11448,12539,7121
11449,12543,7120
11450,12547,7116
11451,12550,7111
11452,12549,7106
11453,12548,7107
11454,12548,7108
11455,12555,7113
11456,12555,7110
11457,12559,7113
11458,12559,7119
11459,12559,7122
11460,12567,7122
11461,12575,7128
11462,12575,7124
11463,12581,7124
11464,12581,7124
11465,12587,7124
11466,12593,7120
11467,12594,7123
11468,12601,7118
11469,12605,7113
11470,12600,7109
11471,12606,7113
11472,12609,7110
11473,12603,7113
11474,12603,7118
11475,12607,7122
11476,12603,7119
11477,12599,7115
11478,12604,7115
11479,12598,7118
11480,12604,7114
11481,12605,7109
11482,12599,7107
11483,12601,7102
11484,12606,7105
11485,12611,7106
11486,12618,7112
11487,12620,7109
11488,12622,7115
11489,12622,7111
11490,12616,7106
11491,12623,7105
11492,12624,7102
11493,12620,7103
11494,12626,7106
11495,12630,7101
11496,12627,7104
11497,12632,7100
11498,12627,7101
11499,12627,7105
11500,12628,7108
11501,12632,7113
11502,12639,7116
11503,12634,7112
11504,12629,7112
11505,12631,7109
11506,12634,7106
11507,12640,7105
11508,12643,7104
11509,12649,7108
11510,12651,7107
11511,12655,7104
11512,12656,7100
11513,12664,7096
11514,12667,7094
11515,12666,7098
11516,12671,7093
11517,12678,7092
11518,12680,7095
11519,12675,7099
11520,12674,7104
11521,12682,7105
11522,12682,7102
11523,12688,7106
11524,12693,7112
11525,12690,7117
11526,12688,7112
11527,12687,7109
11528,12683,7104
11529,12691,7103
11530,12688,7108
11531,12691,7113
11532,12689,7115
11533,12690,7117
11534,12693,7119
11535,12689,7122
11536,12688,7123
11537,12694,7123
11538,12689,7129
11539,12696,7135
11540,12704,7140
11541,12708,7146
11542,12707,7150
11543,12703,7156
11544,12703,7159
11545,12700,7165
11546,12695,7169
11547,12691,7167
11548,12694,7162
11549,12693,7159
11550,12695,7155
11551,12699,7155
11552,12704,7151
11553,12711,7147
11554,12708,7142
11555,12713,7138
11556,12718,7134
11557,12720,7131
11558,12717,7128
11559,12716,7134
11560,12711,7140
11561,12715,7140
11562,12711,7145
11563,12709,7143
11564,12705,7138
11565,12710,7138
11566,12705,7134
11567,12706,7131
11568,12706,7127
11569,12704,7122
11570,12707,7124
11571,12702,7130
11572,12699,7133
11573,12701,7134
11574,12696,7129
11575,12698,7130
11576,12693,7127
11577,12700,7124
11578,12695,7129
11579,12692,7127
11580,12688,7133
11581,12692,7139
11582,12690,7140
11583,12697,7136
11584,12693,7135
11585,12692,7137
11586,12696,7143
11587,12700,7145
11588,12702,7145
11589,12700,7141
11590,12704,7141
11591,12703,7136
11592,12704,7136
11593,12702,7135
11594,12698,7131
11595,12705,7135
11596,12706,7130
11597,12701,7126
11598,12703,7127
11599,12707,7124
11600,12715,7130
11601,12714,7136
11602,12715,7138
11603,12709,7142
11604,12706,7137
11605,12705,7132
11606,12713,7128
11607,12720,7123
11608,12714,7119
11609,12717,7125
11610,12716,7120
11611,12714,7119
11612,12722,7118
11613,12723,7116
11614,12722,7121
11615,12727,7126
11616,12724,7122
11617,12722,7119
11618,12726,7120
11619,12731,7124
11620,12738,7122
11621,12734,7120
11622,12731,7120
11623,12737,7122
11624,12739,7117
11625,12745,7120
11626,12753,7125
11627,12755,7131
11628,12761,7128
11629,12759,7133
11630,12759,7138
11631,12757,7133
11632,12757,7136
11633,12756,7133
11634,12762,7139
11635,12765,7136
11636,12765,7139
11637,12769,7134
11638,12764,7130
11639,12764,7126
11640,12768,7122
11641,12774,7125
11642,12771,7125
11643,12769,7122
11644,12765,7117
11645,12765,7117
11646,12766,7112
11647,12765,7108
11648,12772,7105
11649,12773,7109
11650,12769,7107
11651,12777,7104
11652,12778,7108
11653,12775,7109
11654,12782,7108
11655,12789,7110
11656,12797,7108
11657,12793,7110
11658,12801,7107
11659,12802,7112
11660,12801,7108
11661,12803,7114
11662,12801,7109
11663,12799,7110
11664,12794,7116
11665,12793,7114
11666,12788,7117
11667,12790,7116
11668,12792,7121
11669,12793,7126
11670,12796,7132
11671,12799,7129
11672,12805,7127
11673,12804,7123
11674,12802,7126
11675,12797,7124
11676,12805,7127
11677,12812,7131
11678,12807,7135
11679,12814,7134
11680,12815,7132
11681,12811,7136
11682,12805,7138
11683,12800,7139
11684,12808,7137
11685,12803,7139
11686,12806,7136
11687,12810,7137
11688,12810,7139
11689,12818,7144
11690,12817,7139
11691,12812,7136
11692,12817,7132
11693,12812,7129
11694,12815,7127
11695,12816,7128
11696,12817,7123
11697,12821,7120
11698,12820,7122
11699,12826,7123
11700,12820,7122
11701,12825,7128
11702,12828,7133
11703,12834,7128
11704,12836,7126
11705,12835,7127
11706,12837,7128
11707,12842,7133
11708,12849,7139
11709,12851,7138
11710,12849,7144
11711,12845,7144
11712,12842,7145
11713,12837,7151
11714,12833,7152
11715,12841,7149
11716,12847,7153
11717,12845,7151
11718,12841,7147
11719,12842,7152
11720,12839,7152
11721,12841,7156
11722,12843,7158
11723,12841,7158
11724,12843,7160
11725,12848,7164
11726,12846,7164
11727,12840,7164
11728,12838,7167
11729,12839,7172
11730,12840,7176
11731,12840,7177
11732,12839,7176
11733,12840,7172
11734,12834,7176
11735,12833,7181
11736,12835,7185
11737,12843,7187
11738,12840,7188
11739,12846,7191
11740,12854,7187
11741,12848,7186
11742,12848,7188
11743,12843,7193
11744,12851,7195
11745,12858,7192
11746,12863,7197
11747,12862,7199
11748,12861,7196
11749,12861,7191
11750,12857,7197
11751,12851,7201
11752,12848,7207
11753,12843,7203
11754,12842,7203
11755,12845,7198
11756,12853,7194
11757,12852,7199
11758,12859,7202
11759,12854,7203
11760,12853,7207
11761,12852,7212
11762,12857,7213
11763,12858,7217
11764,12857,7221
11765,12860,7226
11766,12856,7231
11767,12860,7232
11768,12857,7236
11769,12856,7239
11770,12861,7237
11771,12857,7242
